province,year,week,ndvi_mean,lst_day_mean,lst_night_mean
15 Monte Cristi,2023,7,,,
16 Pedernales,2023,7,,,
17 Peravia,2023,7,,,
18 Puerto Plata,2023,7,,,
19 Hermanas Mirabal,2023,7,,,
20 Samaná,2023,7,,,
21 San Cristóbal,2023,7,,,
22 San Juan,2023,7,,,
23 San Pedro de Macorís,2023,7,,,
24 Sánchez Ramírez,2023,7,,,
25 Santiago,2023,7,,,
26 Santiago Rodríguez,2023,7,,,
27 Valverde,2023,7,,,
28 Monseñor Nouel,2023,7,,,
29 Monte Plata,2023,7,,,
30 Hato Mayor,2023,7,,,
31 San José de Ocoa,2023,7,,,
32 Santo Domingo,2023,7,,,
01 Distrito Nacional,2023,8,,,
02 Azua,2023,8,,,
03 Baoruco,2023,8,,,
04 Barahona,2023,8,,,
05 Dajabón,2023,8,,,
06 Duarte,2023,8,,,
07 Elías Piña,2023,8,,,
08 El Seibo,2023,8,,,
09 Espaillat,2023,8,,,
10 Independencia,2023,8,,,
11 La Altagracia,2023,8,,,
12 La Romana,2023,8,,,
13 La Vega,2023,8,,,
14 María Trinidad Sánchez,2023,8,,,
15 Monte Cristi,2023,8,,,
16 Pedernales,2023,8,,,
17 Peravia,2023,8,,,
18 Puerto Plata,2023,8,,,
19 Hermanas Mirabal,2023,8,,,
20 Samaná,2023,8,,,
21 San Cristóbal,2023,8,,,
22 San Juan,2023,8,,,
23 San Pedro de Macorís,2023,8,,,
24 Sánchez Ramírez,2023,8,,,
25 Santiago,2023,8,,,
26 Santiago Rodríguez,2023,8,,,
27 Valverde,2023,8,,,
28 Monseñor Nouel,2023,8,,,
29 Monte Plata,2023,8,,,
30 Hato Mayor,2023,8,,,
31 San José de Ocoa,2023,8,,,
32 Santo Domingo,2023,8,,,
01 Distrito Nacional,2023,9,,,
02 Azua,2023,9,,,
03 Baoruco,2023,9,,,
04 Barahona,2023,9,,,
05 Dajabón,2023,9,,,
06 Duarte,2023,9,,,
07 Elías Piña,2023,9,,,
08 El Seibo,2023,9,,,
09 Espaillat,2023,9,,,
10 Independencia,2023,9,,,
11 La Altagracia,2023,9,,,
12 La Romana,2023,9,,,
13 La Vega,2023,9,,,
14 María Trinidad Sánchez,2023,9,,,
15 Monte Cristi,2023,9,,,
16 Pedernales,2023,9,,,
17 Peravia,2023,9,,,
18 Puerto Plata,2023,9,,,
19 Hermanas Mirabal,2023,9,,,
20 Samaná,2023,9,,,
21 San Cristóbal,2023,9,,,
22 San Juan,2023,9,,,
23 San Pedro de Macorís,2023,9,,,
24 Sánchez Ramírez,2023,9,,,
25 Santiago,2023,9,,,
26 Santiago Rodríguez,2023,9,,,
27 Valverde,2023,9,,,
28 Monseñor Nouel,2023,9,,,
29 Monte Plata,2023,9,,,
30 Hato Mayor,2023,9,,,
31 San José de Ocoa,2023,9,,,
32 Santo Domingo,2023,9,,,
01 Distrito Nacional,2023,10,,,
02 Azua,2023,10,,,
03 Baoruco,2023,10,,,
04 Barahona,2023,10,,,
05 Dajabón,2023,10,,,
06 Duarte,2023,10,,,
07 Elías Piña,2023,10,,,
08 El Seibo,2023,10,,,
09 Espaillat,2023,10,,,
10 Independencia,2023,10,,,
11 La Altagracia,2023,10,,,
12 La Romana,2023,10,,,
13 La Vega,2023,10,,,
14 María Trinidad Sánchez,2023,10,,,
15 Monte Cristi,2023,10,,,
16 Pedernales,2023,10,,,
17 Peravia,2023,10,,,
18 Puerto Plata,2023,10,,,
19 Hermanas Mirabal,2023,10,,,
20 Samaná,2023,10,,,
21 San Cristóbal,2023,10,,,
22 San Juan,2023,10,,,
23 San Pedro de Macorís,2023,10,,,
24 Sánchez Ramírez,2023,10,,,
25 Santiago,2023,10,,,
26 Santiago Rodríguez,2023,10,,,
27 Valverde,2023,10,,,
28 Monseñor Nouel,2023,10,,,
29 Monte Plata,2023,10,,,
30 Hato Mayor,2023,10,,,
31 San José de Ocoa,2023,10,,,
32 Santo Domingo,2023,10,,,
01 Distrito Nacional,2023,11,,,
02 Azua,2023,11,,,
03 Baoruco,2023,11,,,
04 Barahona,2023,11,,,
05 Dajabón,2023,11,,,
06 Duarte,2023,11,,,
07 Elías Piña,2023,11,,,
08 El Seibo,2023,11,,,
09 Espaillat,2023,11,,,
10 Independencia,2023,11,,,
11 La Altagracia,2023,11,,,
12 La Romana,2023,11,,,
13 La Vega,2023,11,,,
14 María Trinidad Sánchez,2023,11,,,
15 Monte Cristi,2023,11,,,
16 Pedernales,2023,11,,,
17 Peravia,2023,11,,,
18 Puerto Plata,2023,11,,,
19 Hermanas Mirabal,2023,11,,,
20 Samaná,2023,11,,,
21 San Cristóbal,2023,11,,,
22 San Juan,2023,11,,,
23 San Pedro de Macorís,2023,11,,,
24 Sánchez Ramírez,2023,11,,,
25 Santiago,2023,11,,,
26 Santiago Rodríguez,2023,11,,,
27 Valverde,2023,11,,,
28 Monseñor Nouel,2023,11,,,
29 Monte Plata,2023,11,,,
30 Hato Mayor,2023,11,,,
31 San José de Ocoa,2023,11,,,
32 Santo Domingo,2023,11,,,
01 Distrito Nacional,2023,12,,,
02 Azua,2023,12,,,
03 Baoruco,2023,12,,,
04 Barahona,2023,12,,,
05 Dajabón,2023,12,,,
06 Duarte,2023,12,,,
07 Elías Piña,2023,12,,,
08 El Seibo,2023,12,,,
09 Espaillat,2023,12,,,
10 Independencia,2023,12,,,
11 La Altagracia,2023,12,,,
12 La Romana,2023,12,,,
13 La Vega,2023,12,,,
14 María Trinidad Sánchez,2023,12,,,
15 Monte Cristi,2023,12,,,
16 Pedernales,2023,12,,,
17 Peravia,2023,12,,,
18 Puerto Plata,2023,12,,,
19 Hermanas Mirabal,2023,12,,,
20 Samaná,2023,12,,,
21 San Cristóbal,2023,12,,,
22 San Juan,2023,12,,,
23 San Pedro de Macorís,2023,12,,,
24 Sánchez Ramírez,2023,12,,,
25 Santiago,2023,12,,,
26 Santiago Rodríguez,2023,12,,,
27 Valverde,2023,12,,,
28 Monseñor Nouel,2023,12,,,
29 Monte Plata,2023,12,,,
30 Hato Mayor,2023,12,,,
31 San José de Ocoa,2023,12,,,
32 Santo Domingo,2023,12,,,
01 Distrito Nacional,2023,13,,,
02 Azua,2023,13,,,
03 Baoruco,2023,13,,,
04 Barahona,2023,13,,,
05 Dajabón,2023,13,,,
06 Duarte,2023,13,,,
07 Elías Piña,2023,13,,,
08 El Seibo,2023,13,,,
09 Espaillat,2023,13,,,
10 Independencia,2023,13,,,
11 La Altagracia,2023,13,,,
12 La Romana,2023,13,,,
13 La Vega,2023,13,,,
14 María Trinidad Sánchez,2023,13,,,
15 Monte Cristi,2023,13,,,
16 Pedernales,2023,13,,,
17 Peravia,2023,13,,,
18 Puerto Plata,2023,13,,,
19 Hermanas Mirabal,2023,13,,,
20 Samaná,2023,13,,,
21 San Cristóbal,2023,13,,,
22 San Juan,2023,13,,,
23 San Pedro de Macorís,2023,13,,,
24 Sánchez Ramírez,2023,13,,,
25 Santiago,2023,13,,,
26 Santiago Rodríguez,2023,13,,,
27 Valverde,2023,13,,,
28 Monseñor Nouel,2023,13,,,
29 Monte Plata,2023,13,,,
30 Hato Mayor,2023,13,,,
31 San José de Ocoa,2023,13,,,
32 Santo Domingo,2023,13,,,
01 Distrito Nacional,2023,14,,,
02 Azua,2023,14,,,
03 Baoruco,2023,14,,,
04 Barahona,2023,14,,,
05 Dajabón,2023,14,,,
06 Duarte,2023,14,,,
07 Elías Piña,2023,14,,,
08 El Seibo,2023,14,,,
09 Espaillat,2023,14,,,
10 Independencia,2023,14,,,
11 La Altagracia,2023,14,,,
12 La Romana,2023,14,,,
13 La Vega,2023,14,,,
14 María Trinidad Sánchez,2023,14,,,
15 Monte Cristi,2023,14,,,
16 Pedernales,2023,14,,,
17 Peravia,2023,14,,,
18 Puerto Plata,2023,14,,,
19 Hermanas Mirabal,2023,14,,,
20 Samaná,2023,14,,,
21 San Cristóbal,2023,14,,,
22 San Juan,2023,14,,,
23 San Pedro de Macorís,2023,14,,,
24 Sánchez Ramírez,2023,14,,,
25 Santiago,2023,14,,,
26 Santiago Rodríguez,2023,14,,,
27 Valverde,2023,14,,,
28 Monseñor Nouel,2023,14,,,
29 Monte Plata,2023,14,,,
30 Hato Mayor,2023,14,,,
31 San José de Ocoa,2023,14,,,
32 Santo Domingo,2023,14,,,
01 Distrito Nacional,2023,15,,,
02 Azua,2023,15,,,
03 Baoruco,2023,15,,,
04 Barahona,2023,15,,,
05 Dajabón,2023,15,,,
06 Duarte,2023,15,,,
07 Elías Piña,2023,15,,,
08 El Seibo,2023,15,,,
09 Espaillat,2023,15,,,
10 Independencia,2023,15,,,
11 La Altagracia,2023,15,,,
12 La Romana,2023,15,,,
13 La Vega,2023,15,,,
14 María Trinidad Sánchez,2023,15,,,
15 Monte Cristi,2023,15,,,
16 Pedernales,2023,15,,,
17 Peravia,2023,15,,,
18 Puerto Plata,2023,15,,,
19 Hermanas Mirabal,2023,15,,,
20 Samaná,2023,15,,,
21 San Cristóbal,2023,15,,,
22 San Juan,2023,15,,,
23 San Pedro de Macorís,2023,15,,,
24 Sánchez Ramírez,2023,15,,,
25 Santiago,2023,15,,,
26 Santiago Rodríguez,2023,15,,,
27 Valverde,2023,15,,,
28 Monseñor Nouel,2023,15,,,
29 Monte Plata,2023,15,,,
30 Hato Mayor,2023,15,,,
31 San José de Ocoa,2023,15,,,
32 Santo Domingo,2023,15,,,
01 Distrito Nacional,2023,16,,,
02 Azua,2023,16,,,
03 Baoruco,2023,16,,,
04 Barahona,2023,16,,,
05 Dajabón,2023,16,,,
06 Duarte,2023,16,,,
07 Elías Piña,2023,16,,,
08 El Seibo,2023,16,,,
09 Espaillat,2023,16,,,
10 Independencia,2023,16,,,
11 La Altagracia,2023,16,,,
12 La Romana,2023,16,,,
13 La Vega,2023,16,,,
14 María Trinidad Sánchez,2023,16,,,
15 Monte Cristi,2023,16,,,
16 Pedernales,2023,16,,,
17 Peravia,2023,16,,,
18 Puerto Plata,2023,16,,,
19 Hermanas Mirabal,2023,16,,,
20 Samaná,2023,16,,,
21 San Cristóbal,2023,16,,,
22 San Juan,2023,16,,,
23 San Pedro de Macorís,2023,16,,,
24 Sánchez Ramírez,2023,16,,,
25 Santiago,2023,16,,,
26 Santiago Rodríguez,2023,16,,,
27 Valverde,2023,16,,,
28 Monseñor Nouel,2023,16,,,
29 Monte Plata,2023,16,,,
30 Hato Mayor,2023,16,,,
31 San José de Ocoa,2023,16,,,
32 Santo Domingo,2023,16,,,
01 Distrito Nacional,2023,17,,,
02 Azua,2023,17,,,
03 Baoruco,2023,17,,,
04 Barahona,2023,17,,,
05 Dajabón,2023,17,,,
06 Duarte,2023,17,,,
07 Elías Piña,2023,17,,,
08 El Seibo,2023,17,,,
09 Espaillat,2023,17,,,
10 Independencia,2023,17,,,
11 La Altagracia,2023,17,,,
12 La Romana,2023,17,,,
13 La Vega,2023,17,,,
14 María Trinidad Sánchez,2023,17,,,
15 Monte Cristi,2023,17,,,
16 Pedernales,2023,17,,,
17 Peravia,2023,17,,,
18 Puerto Plata,2023,17,,,
19 Hermanas Mirabal,2023,17,,,
20 Samaná,2023,17,,,
21 San Cristóbal,2023,17,,,
22 San Juan,2023,17,,,
23 San Pedro de Macorís,2023,17,,,
24 Sánchez Ramírez,2023,17,,,
25 Santiago,2023,17,,,
26 Santiago Rodríguez,2023,17,,,
27 Valverde,2023,17,,,
28 Monseñor Nouel,2023,17,,,
29 Monte Plata,2023,17,,,
30 Hato Mayor,2023,17,,,
31 San José de Ocoa,2023,17,,,
32 Santo Domingo,2023,17,,,
01 Distrito Nacional,2023,18,,,
02 Azua,2023,18,,,
03 Baoruco,2023,18,,,
04 Barahona,2023,18,,,
05 Dajabón,2023,18,,,
06 Duarte,2023,18,,,
07 Elías Piña,2023,18,,,
08 El Seibo,2023,18,,,
09 Espaillat,2023,18,,,
10 Independencia,2023,18,,,
11 La Altagracia,2023,18,,,
12 La Romana,2023,18,,,
13 La Vega,2023,18,,,
14 María Trinidad Sánchez,2023,18,,,
15 Monte Cristi,2023,18,,,
16 Pedernales,2023,18,,,
17 Peravia,2023,18,,,
18 Puerto Plata,2023,18,,,
19 Hermanas Mirabal,2023,18,,,
20 Samaná,2023,18,,,
21 San Cristóbal,2023,18,,,
22 San Juan,2023,18,,,
23 San Pedro de Macorís,2023,18,,,
24 Sánchez Ramírez,2023,18,,,
25 Santiago,2023,18,,,
26 Santiago Rodríguez,2023,18,,,
27 Valverde,2023,18,,,
28 Monseñor Nouel,2023,18,,,
29 Monte Plata,2023,18,,,
30 Hato Mayor,2023,18,,,
31 San José de Ocoa,2023,18,,,
32 Santo Domingo,2023,18,,,
01 Distrito Nacional,2023,19,,,
02 Azua,2023,19,,,
03 Baoruco,2023,19,,,
04 Barahona,2023,19,,,
05 Dajabón,2023,19,,,
06 Duarte,2023,19,,,
07 Elías Piña,2023,19,,,
08 El Seibo,2023,19,,,
09 Espaillat,2023,19,,,
10 Independencia,2023,19,,,
11 La Altagracia,2023,19,,,
12 La Romana,2023,19,,,
13 La Vega,2023,19,,,
14 María Trinidad Sánchez,2023,19,,,
15 Monte Cristi,2023,19,,,
16 Pedernales,2023,19,,,
17 Peravia,2023,19,,,
18 Puerto Plata,2023,19,,,
19 Hermanas Mirabal,2023,19,,,
20 Samaná,2023,19,,,
21 San Cristóbal,2023,19,,,
22 San Juan,2023,19,,,
23 San Pedro de Macorís,2023,19,,,
24 Sánchez Ramírez,2023,19,,,
25 Santiago,2023,19,,,
26 Santiago Rodríguez,2023,19,,,
27 Valverde,2023,19,,,
28 Monseñor Nouel,2023,19,,,
29 Monte Plata,2023,19,,,
30 Hato Mayor,2023,19,,,
31 San José de Ocoa,2023,19,,,
32 Santo Domingo,2023,19,,,
01 Distrito Nacional,2023,20,,,
02 Azua,2023,20,,,
03 Baoruco,2023,20,,,
04 Barahona,2023,20,,,
05 Dajabón,2023,20,,,
06 Duarte,2023,20,,,
07 Elías Piña,2023,20,,,
08 El Seibo,2023,20,,,
09 Espaillat,2023,20,,,
10 Independencia,2023,20,,,
11 La Altagracia,2023,20,,,
12 La Romana,2023,20,,,
13 La Vega,2023,20,,,
14 María Trinidad Sánchez,2023,20,,,
15 Monte Cristi,2023,20,,,
16 Pedernales,2023,20,,,
17 Peravia,2023,20,,,
18 Puerto Plata,2023,20,,,
19 Hermanas Mirabal,2023,20,,,
20 Samaná,2023,20,,,
21 San Cristóbal,2023,20,,,
22 San Juan,2023,20,,,
23 San Pedro de Macorís,2023,20,,,
24 Sánchez Ramírez,2023,20,,,
25 Santiago,2023,20,,,
26 Santiago Rodríguez,2023,20,,,
27 Valverde,2023,20,,,
28 Monseñor Nouel,2023,20,,,
29 Monte Plata,2023,20,,,
30 Hato Mayor,2023,20,,,
31 San José de Ocoa,2023,20,,,
32 Santo Domingo,2023,20,,,
01 Distrito Nacional,2023,21,,,
02 Azua,2023,21,,,
03 Baoruco,2023,21,,,
04 Barahona,2023,21,,,
05 Dajabón,2023,21,,,
06 Duarte,2023,21,,,
07 Elías Piña,2023,21,,,
08 El Seibo,2023,21,,,
09 Espaillat,2023,21,,,
10 Independencia,2023,21,,,
11 La Altagracia,2023,21,,,
12 La Romana,2023,21,,,
13 La Vega,2023,21,,,
14 María Trinidad Sánchez,2023,21,,,
15 Monte Cristi,2023,21,,,
16 Pedernales,2023,21,,,
17 Peravia,2023,21,,,
18 Puerto Plata,2023,21,,,
19 Hermanas Mirabal,2023,21,,,
20 Samaná,2023,21,,,
21 San Cristóbal,2023,21,,,
22 San Juan,2023,21,,,
23 San Pedro de Macorís,2023,21,,,
24 Sánchez Ramírez,2023,21,,,
25 Santiago,2023,21,,,
26 Santiago Rodríguez,2023,21,,,
27 Valverde,2023,21,,,
28 Monseñor Nouel,2023,21,,,
29 Monte Plata,2023,21,,,
30 Hato Mayor,2023,21,,,
31 San José de Ocoa,2023,21,,,
32 Santo Domingo,2023,21,,,
01 Distrito Nacional,2023,22,,,
02 Azua,2023,22,,,
03 Baoruco,2023,22,,,
04 Barahona,2023,22,,,
05 Dajabón,2023,22,,,
06 Duarte,2023,22,,,
07 Elías Piña,2023,22,,,
08 El Seibo,2023,22,,,
09 Espaillat,2023,22,,,
10 Independencia,2023,22,,,
11 La Altagracia,2023,22,,,
12 La Romana,2023,22,,,
13 La Vega,2023,22,,,
14 María Trinidad Sánchez,2023,22,,,
15 Monte Cristi,2023,22,,,
16 Pedernales,2023,22,,,
17 Peravia,2023,22,,,
18 Puerto Plata,2023,22,,,
19 Hermanas Mirabal,2023,22,,,
20 Samaná,2023,22,,,
21 San Cristóbal,2023,22,,,
22 San Juan,2023,22,,,
23 San Pedro de Macorís,2023,22,,,
24 Sánchez Ramírez,2023,22,,,
25 Santiago,2023,22,,,
26 Santiago Rodríguez,2023,22,,,
27 Valverde,2023,22,,,
28 Monseñor Nouel,2023,22,,,
29 Monte Plata,2023,22,,,
30 Hato Mayor,2023,22,,,
31 San José de Ocoa,2023,22,,,
32 Santo Domingo,2023,22,,,
01 Distrito Nacional,2023,23,,,
02 Azua,2023,23,,,
03 Baoruco,2023,23,,,
04 Barahona,2023,23,,,
05 Dajabón,2023,23,,,
06 Duarte,2023,23,,,
07 Elías Piña,2023,23,,,
08 El Seibo,2023,23,,,
09 Espaillat,2023,23,,,
10 Independencia,2023,23,,,
11 La Altagracia,2023,23,,,
12 La Romana,2023,23,,,
13 La Vega,2023,23,,,
14 María Trinidad Sánchez,2023,23,,,
15 Monte Cristi,2023,23,,,
16 Pedernales,2023,23,,,
17 Peravia,2023,23,,,
18 Puerto Plata,2023,23,,,
19 Hermanas Mirabal,2023,23,,,
20 Samaná,2023,23,,,
21 San Cristóbal,2023,23,,,
22 San Juan,2023,23,,,
23 San Pedro de Macorís,2023,23,,,
24 Sánchez Ramírez,2023,23,,,
25 Santiago,2023,23,,,
26 Santiago Rodríguez,2023,23,,,
27 Valverde,2023,23,,,
28 Monseñor Nouel,2023,23,,,
29 Monte Plata,2023,23,,,
30 Hato Mayor,2023,23,,,
31 San José de Ocoa,2023,23,,,
32 Santo Domingo,2023,23,,,
01 Distrito Nacional,2023,24,,,
02 Azua,2023,24,,,
03 Baoruco,2023,24,,,
04 Barahona,2023,24,,,
05 Dajabón,2023,24,,,
06 Duarte,2023,24,,,
07 Elías Piña,2023,24,,,
08 El Seibo,2023,24,,,
09 Espaillat,2023,24,,,
10 Independencia,2023,24,,,
11 La Altagracia,2023,24,,,
12 La Romana,2023,24,,,
13 La Vega,2023,24,,,
14 María Trinidad Sánchez,2023,24,,,
15 Monte Cristi,2023,24,,,
16 Pedernales,2023,24,,,
17 Peravia,2023,24,,,
18 Puerto Plata,2023,24,,,
19 Hermanas Mirabal,2023,24,,,
20 Samaná,2023,24,,,
21 San Cristóbal,2023,24,,,
22 San Juan,2023,24,,,
23 San Pedro de Macorís,2023,24,,,
24 Sánchez Ramírez,2023,24,,,
25 Santiago,2023,24,,,
26 Santiago Rodríguez,2023,24,,,
27 Valverde,2023,24,,,
28 Monseñor Nouel,2023,24,,,
29 Monte Plata,2023,24,,,
30 Hato Mayor,2023,24,,,
31 San José de Ocoa,2023,24,,,
32 Santo Domingo,2023,24,,,
01 Distrito Nacional,2023,25,,,
02 Azua,2023,25,,,
03 Baoruco,2023,25,,,
04 Barahona,2023,25,,,
05 Dajabón,2023,25,,,
06 Duarte,2023,25,,,
07 Elías Piña,2023,25,,,
08 El Seibo,2023,25,,,
09 Espaillat,2023,25,,,
10 Independencia,2023,25,,,
11 La Altagracia,2023,25,,,
12 La Romana,2023,25,,,
13 La Vega,2023,25,,,
14 María Trinidad Sánchez,2023,25,,,
15 Monte Cristi,2023,25,,,
16 Pedernales,2023,25,,,
17 Peravia,2023,25,,,
18 Puerto Plata,2023,25,,,
19 Hermanas Mirabal,2023,25,,,
20 Samaná,2023,25,,,
21 San Cristóbal,2023,25,,,
22 San Juan,2023,25,,,
23 San Pedro de Macorís,2023,25,,,
24 Sánchez Ramírez,2023,25,,,
25 Santiago,2023,25,,,
26 Santiago Rodríguez,2023,25,,,
27 Valverde,2023,25,,,
28 Monseñor Nouel,2023,25,,,
29 Monte Plata,2023,25,,,
30 Hato Mayor,2023,25,,,
31 San José de Ocoa,2023,25,,,
32 Santo Domingo,2023,25,,,
01 Distrito Nacional,2023,26,,,
02 Azua,2023,26,,,
03 Baoruco,2023,26,,,
04 Barahona,2023,26,,,
05 Dajabón,2023,26,,,
06 Duarte,2023,26,,,
07 Elías Piña,2023,26,,,
08 El Seibo,2023,26,,,
09 Espaillat,2023,26,,,
10 Independencia,2023,26,,,
11 La Altagracia,2023,26,,,
12 La Romana,2023,26,,,
13 La Vega,2023,26,,,
14 María Trinidad Sánchez,2023,26,,,
15 Monte Cristi,2023,26,,,
16 Pedernales,2023,26,,,
17 Peravia,2023,26,,,
18 Puerto Plata,2023,26,,,
19 Hermanas Mirabal,2023,26,,,
20 Samaná,2023,26,,,
21 San Cristóbal,2023,26,,,
22 San Juan,2023,26,,,
23 San Pedro de Macorís,2023,26,,,
24 Sánchez Ramírez,2023,26,,,
25 Santiago,2023,26,,,
26 Santiago Rodríguez,2023,26,,,
27 Valverde,2023,26,,,
28 Monseñor Nouel,2023,26,,,
29 Monte Plata,2023,26,,,
30 Hato Mayor,2023,26,,,
31 San José de Ocoa,2023,26,,,
32 Santo Domingo,2023,26,,,
01 Distrito Nacional,2023,27,,,
02 Azua,2023,27,,,
03 Baoruco,2023,27,,,
04 Barahona,2023,27,,,
05 Dajabón,2023,27,,,
06 Duarte,2023,27,,,
07 Elías Piña,2023,27,,,
08 El Seibo,2023,27,,,
09 Espaillat,2023,27,,,
10 Independencia,2023,27,,,
11 La Altagracia,2023,27,,,
12 La Romana,2023,27,,,
13 La Vega,2023,27,,,
14 María Trinidad Sánchez,2023,27,,,
15 Monte Cristi,2023,27,,,
16 Pedernales,2023,27,,,
17 Peravia,2023,27,,,
18 Puerto Plata,2023,27,,,
19 Hermanas Mirabal,2023,27,,,
20 Samaná,2023,27,,,
21 San Cristóbal,2023,27,,,
22 San Juan,2023,27,,,
23 San Pedro de Macorís,2023,27,,,
24 Sánchez Ramírez,2023,27,,,
25 Santiago,2023,27,,,
26 Santiago Rodríguez,2023,27,,,
27 Valverde,2023,27,,,
28 Monseñor Nouel,2023,27,,,
29 Monte Plata,2023,27,,,
30 Hato Mayor,2023,27,,,
31 San José de Ocoa,2023,27,,,
32 Santo Domingo,2023,27,,,
01 Distrito Nacional,2023,28,,,
02 Azua,2023,28,,,
03 Baoruco,2023,28,,,
04 Barahona,2023,28,,,
05 Dajabón,2023,28,,,
06 Duarte,2023,28,,,
07 Elías Piña,2023,28,,,
08 El Seibo,2023,28,,,
09 Espaillat,2023,28,,,
10 Independencia,2023,28,,,
11 La Altagracia,2023,28,,,
12 La Romana,2023,28,,,
13 La Vega,2023,28,,,
14 María Trinidad Sánchez,2023,28,,,
15 Monte Cristi,2023,28,,,
16 Pedernales,2023,28,,,
17 Peravia,2023,28,,,
18 Puerto Plata,2023,28,,,
19 Hermanas Mirabal,2023,28,,,
20 Samaná,2023,28,,,
21 San Cristóbal,2023,28,,,
22 San Juan,2023,28,,,
23 San Pedro de Macorís,2023,28,,,
24 Sánchez Ramírez,2023,28,,,
25 Santiago,2023,28,,,
26 Santiago Rodríguez,2023,28,,,
27 Valverde,2023,28,,,
28 Monseñor Nouel,2023,28,,,
29 Monte Plata,2023,28,,,
30 Hato Mayor,2023,28,,,
31 San José de Ocoa,2023,28,,,
32 Santo Domingo,2023,28,,,
01 Distrito Nacional,2023,29,,,
02 Azua,2023,29,,,
03 Baoruco,2023,29,,,
04 Barahona,2023,29,,,
05 Dajabón,2023,29,,,
06 Duarte,2023,29,,,
07 Elías Piña,2023,29,,,
08 El Seibo,2023,29,,,
09 Espaillat,2023,29,,,
10 Independencia,2023,29,,,
11 La Altagracia,2023,29,,,
12 La Romana,2023,29,,,
13 La Vega,2023,29,,,
14 María Trinidad Sánchez,2023,29,,,
15 Monte Cristi,2023,29,,,
16 Pedernales,2023,29,,,
17 Peravia,2023,29,,,
18 Puerto Plata,2023,29,,,
19 Hermanas Mirabal,2023,29,,,
20 Samaná,2023,29,,,
21 San Cristóbal,2023,29,,,
22 San Juan,2023,29,,,
23 San Pedro de Macorís,2023,29,,,
24 Sánchez Ramírez,2023,29,,,
25 Santiago,2023,29,,,
26 Santiago Rodríguez,2023,29,,,
27 Valverde,2023,29,,,
28 Monseñor Nouel,2023,29,,,
29 Monte Plata,2023,29,,,
30 Hato Mayor,2023,29,,,
31 San José de Ocoa,2023,29,,,
32 Santo Domingo,2023,29,,,
01 Distrito Nacional,2023,30,,,
02 Azua,2023,30,,,
03 Baoruco,2023,30,,,
04 Barahona,2023,30,,,
05 Dajabón,2023,30,,,
06 Duarte,2023,30,,,
07 Elías Piña,2023,30,,,
08 El Seibo,2023,30,,,
09 Espaillat,2023,30,,,
10 Independencia,2023,30,,,
11 La Altagracia,2023,30,,,
12 La Romana,2023,30,,,
13 La Vega,2023,30,,,
14 María Trinidad Sánchez,2023,30,,,
15 Monte Cristi,2023,30,,,
16 Pedernales,2023,30,,,
17 Peravia,2023,30,,,
18 Puerto Plata,2023,30,,,
19 Hermanas Mirabal,2023,30,,,
20 Samaná,2023,30,,,
21 San Cristóbal,2023,30,,,
22 San Juan,2023,30,,,
23 San Pedro de Macorís,2023,30,,,
24 Sánchez Ramírez,2023,30,,,
25 Santiago,2023,30,,,
26 Santiago Rodríguez,2023,30,,,
27 Valverde,2023,30,,,
28 Monseñor Nouel,2023,30,,,
29 Monte Plata,2023,30,,,
30 Hato Mayor,2023,30,,,
31 San José de Ocoa,2023,30,,,
32 Santo Domingo,2023,30,,,
01 Distrito Nacional,2023,31,,,
02 Azua,2023,31,,,
03 Baoruco,2023,31,,,
04 Barahona,2023,31,,,
05 Dajabón,2023,31,,,
06 Duarte,2023,31,,,
07 Elías Piña,2023,31,,,
08 El Seibo,2023,31,,,
09 Espaillat,2023,31,,,
10 Independencia,2023,31,,,
11 La Altagracia,2023,31,,,
12 La Romana,2023,31,,,
13 La Vega,2023,31,,,
14 María Trinidad Sánchez,2023,31,,,
15 Monte Cristi,2023,31,,,
16 Pedernales,2023,31,,,
17 Peravia,2023,31,,,
18 Puerto Plata,2023,31,,,
19 Hermanas Mirabal,2023,31,,,
20 Samaná,2023,31,,,
21 San Cristóbal,2023,31,,,
22 San Juan,2023,31,,,
23 San Pedro de Macorís,2023,31,,,
24 Sánchez Ramírez,2023,31,,,
25 Santiago,2023,31,,,
26 Santiago Rodríguez,2023,31,,,
27 Valverde,2023,31,,,
28 Monseñor Nouel,2023,31,,,
29 Monte Plata,2023,31,,,
30 Hato Mayor,2023,31,,,
31 San José de Ocoa,2023,31,,,
32 Santo Domingo,2023,31,,,
01 Distrito Nacional,2023,32,,,
02 Azua,2023,32,,,
03 Baoruco,2023,32,,,
04 Barahona,2023,32,,,
05 Dajabón,2023,32,,,
06 Duarte,2023,32,,,
07 Elías Piña,2023,32,,,
08 El Seibo,2023,32,,,
09 Espaillat,2023,32,,,
10 Independencia,2023,32,,,
11 La Altagracia,2023,32,,,
12 La Romana,2023,32,,,
13 La Vega,2023,32,,,
14 María Trinidad Sánchez,2023,32,,,
15 Monte Cristi,2023,32,,,
16 Pedernales,2023,32,,,
17 Peravia,2023,32,,,
18 Puerto Plata,2023,32,,,
19 Hermanas Mirabal,2023,32,,,
20 Samaná,2023,32,,,
21 San Cristóbal,2023,32,,,
22 San Juan,2023,32,,,
23 San Pedro de Macorís,2023,32,,,
24 Sánchez Ramírez,2023,32,,,
25 Santiago,2023,32,,,
26 Santiago Rodríguez,2023,32,,,
27 Valverde,2023,32,,,
